Symbol,Buy_price,Net_wealth,Profit_ratio
AVY,112.37000274658205,-16.08999633789064,-14.318764745585137
AWK,119.9499969482422,3.349990844726605,2.7928227844575173
AXP,118.16999816894531,-3.8000030517578125,-3.2157088183457727
AZO,1033.0400390625,107.83001708984375,10.438125630416144
A,74.69999694824219,12.65999603271483,16.94778654607795
BAC,29.489999771118164,0.37999916076660156,1.2885695616002144
BAX,78.91999816894531,1.3700103759765625,1.7359483119142494
BA,375.25,-123.27001953125011,-32.850105138241204
BBY,72.51000213623047,8.739990234374986,12.053496037628646
BDX,251.8800048828125,-30.539993286132784,-12.124818442949275
BEN,34.759998321533196,-3.9500007629394567,-11.363639107233507
BIIB,234.4199981689453,-106.33999633789062,-45.363022424926356
BIO,308.80999755859375,104.85998535156256,33.95614979455656
BKNG,1856.22998046875,116.2498779296875,6.262687229107848
BKR,25.31999969482422,-1.7699995040893501,-6.990519452696377
BK,47.31000137329102,-15.680000305175774,-33.14309839362625
BLK,463.0400085449219,35.20004272460943,7.601944124703966
BLL,68.88999938964844,-9.069999694824219,-13.165916352420664
BMY,47.7400016784668,11.560001373291023,24.214497207496287
BR,123.52999877929688,7.8300018310546875,6.338542789953435
BSX,38.650001525878906,3.599994659423814,9.314345452259202
BWA,42.650001525878906,-3.9999980926513885,-9.378658732812223
BXP,135.86000061035156,-12.709976196289091,-9.355201044596994
CAG,30.1299991607666,1.740001678466804,5.774980839470202
CAH,50.4000015258789,-8.490001678466797,-16.845240915533374
CAT,140.69000244140622,-39.860000610351534,-28.33179324661125
CBOE,97.4800033569336,15.790000915527358,16.198194882811563
CBRE,50.56999969482422,-3.3700027465820384,-6.66403552880969
CB,155.83999633789062,-16.25999450683595,-10.433774954396947
CCI,127.8499984741211,-0.3300018310546733,-0.2581164137608269
CCL,57.33000183105469,-14.34999561309815,-25.030516579061057
CDNS,68.41000366210939,20.959999084472628,30.63879251929035
CDW,105.36000061035156,27.440017700195312,26.044056132531328
CERN,68.73999786376953,2.9199981689453125,4.2478880705411575
CE,106.20999908447266,24.460006713867173,23.029853050288835
CFG,36.02999877929688,-3.129999160766591,-8.687203071916597
CF,42.959999084472656,-8.819999694824222,-20.530725984144862
CHD,76.83999633789062,-4.959983825683594,-6.454950627369789
CHRW,90.97000122070312,-22.870010375976562,-25.14016716399885
CHTR,412.5,132.45999145507812,32.11151308001894
CINF,106.6999969482422,-4.620002746582031,-4.329899605173458
CI,159.6699981689453,17.88000488281253,11.1980992596329
CLX,157.1199951171875,48.63999938964844,30.95723071616088
CL,74.06999969482422,-4.1100006103515625,-5.548806031166699
CMA,73.23999786376953,-3.250007629394517,-4.437476412055216
CMCSA,43.77999877929688,-6.650001525878906,-15.189588193921159
CME,179.13999938964844,-4.179992675781278,-2.3333664675801145
CMG,742.27001953125,190.32989501953125,25.641598072319592
CMI,168.0,26.680007934570312,15.8809571039109
CMS,55.5,11.229999542236321,20.23423340943481
CNC,55.29999923706055,2.559997558593764,4.6292904049049675
CNP,31.03000068664551,-5.579999923706055,-17.982596842505192
COF,92.83000183105469,2.0999984741210938,2.2621980315620065
COG,27.420000076293945,-4.030000686645511,-14.697303703254407
COO,289.0899963378906,66.44998168945312,22.98591529669739
COP,60.7599983215332,-0.7200012207031392,-1.184992166874324
COST,305.29998779296875,-6.42999267578125,-2.1061228080171372
COTY,12.380000114440918,-2.390000343322752,-19.305333774067453
CPB,43.11000061035156,-3.789997100830078,-8.791456847996484
CPRT,83.55000305175781,13.139991760253906,15.727099078756352
CRM,160.8300018310547,2.4000091552734375,1.4922645824468426
CSCO,53.54999923706055,-6.520000457763665,-12.175537909721095
CSX,77.94000244140625,-10.389991760253906,-13.330756267380023
CTAS,261.98001098632807,50.209991455078125,19.165581093779874
CTL,11.40999984741211,-2.6600008010864276,-23.312890768265344
CTSH,65.19999694824219,-18.330001831054716,-28.11350105676485
CTVA,29.46999931335449,-2.439998626708988,-8.279601912319318
CTXS,100.37000274658205,19.530006408691435,19.4580112327002
CVS,56.47999954223633,18.960002899169908,33.56941050431741
CVX,121.83999633789062,-16.61999511718747,-13.640836848924687
CXO,117.54000091552734,-16.219997406005852,-13.799555283024631
C,66.09999847412111,5.75999832153321,8.71406725340291
DAL,56.22999954223633,-1.3500022888183594,-2.4008577268515277
DD,80.2011947631836,-31.539657592773438,-39.3256705039159
DE,165.0399932861328,-25.919998168945312,-15.705283097053538
DFS,77.62999725341797,2.9600028991699148,3.8129627771429413
DGX,90.56999969482422,-1.6299972534179688,-1.7997099027384869
DG,119.6999969482422,28.50999450683595,23.817874046532815
DHI,45.61999893188477,15.839996337890618,34.721606113014865
DHR,142.14999389648438,6.799987792968778,4.783670830067447
DISCA,31.0,-2.0199985504150426,-6.516124356177556
DISCK,28.96999931335449,-2.2600002288818324,-7.801174602858985
DISH,36.79999923706055,1.150001525878924,3.125004211197864
DIS,115.83000183105469,41.449996948242145,35.78519925148543
DLR,124.0,-20.209999084472656,-16.29838635844569
DLTR,111.12000274658205,10.639999389648438,9.575233195335494
DOV,96.33000183105469,5.839996337890611,6.062489595020358
DOW,51.56999969482422,1.1799964904785227,2.288145234557665
DPZ,268.67001342773443,55.26998901367182,20.571699948397136
DRE,31.149999618530273,-0.8500061035156179,-2.728751569582597
DRI,120.19000244140624,-29.999992370605483,-24.96047238640399
DTE,131.72999572753906,-8.599998474121037,-6.528504329347023
DUK,90.4499969482422,-8.290000915527358,-9.165286009098605
DVA,56.54999923706055,1.9899978637695455,3.519005995786791
DVN,29.04999923706055,-6.289999961853024,-21.652324017373996
DXCM,123.33999633789062,133.18000030517584,107.97795059141113
DXC,55.54999923706055,-21.27999782562255,-38.30782739493804
D,78.30999755859375,6.2400054931640625,7.968338255272086
EA,98.04000091552734,12.429992675781222,12.678490982972429
EBAY,38.38000106811523,-0.659992218017571,-1.7196253247785072
ECL,192.9499969482422,37.7300109863281,19.554294678972695
ED,88.52999877929688,-16.66999053955078,-18.829764790925456
EFX,124.0,20.890007019042883,16.846779854066842
EIX,65.91999816894531,1.989997863769517,3.018807522823929
EL,178.5800018310547,-11.290008544921903,-6.322101259469577
EMN,84.12000274658203,0.14999771118164062,0.17831396372337296
EMR,66.58999633789061,3.349994659423821,5.030777659793365
EOG,97.7699966430664,-20.629993438720668,-21.100536102129134
EQIX,534.8300170898439,-39.47003173828159,-7.379920811671867
EQR,83.98999786376953,-5.410003662109375,-6.441247529121642
ESS,289.69000244140625,14.009994506835938,4.836202281322998
ES,84.08000183105469,-4.649993896484375,-5.530439813533537
ETFC,48.13000106811523,-26.38000488281247,-54.80989881026302
ETN,82.88999938964844,0.3700103759765625,0.4463872345290071
ETR,118.5500030517578,13.02999877929689,10.991141665013805
EVRG,58.43999862670898,9.869998931884773,16.88911561228864
EW,61.9000015258789,15.766674041748047,25.471201378171827
EXC,50.66999816894531,-5.209999084472678,-10.28221683983756
EXPD,77.1500015258789,-5.1399993896484375,-6.662345156175137
EXPE,127.05999755859376,-38.169982910156264,-30.040912673994157
EXR,108.2300033569336,-7.760002136230483,-7.169917671201246
FANG,105.05999755859376,-28.720016479492266,-27.336776267746078
FAST,32.810001373291016,6.849998474121108,20.87777563976986
FBHS,54.29999923706055,17.41999816894532,32.08102838619548
FB,192.0,40.26000976562494,20.96875508626299
FCX,11.789999961853027,-2.0800008773803658,-17.64207704928146
FDX,178.1300048828125,-103.70999908447266,-58.22152149644918
FE,42.2400016784668,0.6899986267089915,1.6335194112000722
FFIV,167.86000061035156,-1.2400131225586506,-0.7387186453293637
FISV,88.97000122070312,14.039993286132827,15.78059243958485
FIS,133.58999633789062,17.540008544921875,13.129732035142618
FITB,27.809999465942386,-1.6500015258789205,-5.9331231843409435
FLIR,55.1500015258789,-19.789997100830078,-35.88394660613691
FLS,50.0,-15.589998245239268,-31.179996490478533
FLT,274.07998657226557,-25.470001220703068,-9.292908081045711
FMC,80.37000274658203,1.8600006103515625,2.314297059583794
FOXA,37.040000915527344,0.34999656677245383,0.9449151137189461
FOX,36.40999984741211,-0.12999725341796164,-0.3570372259345158
FRC,105.25,2.72998046875,2.5938056710213777
FRT,136.22000122070312,-21.84999084472655,-16.04022217656956
FTI,23.3700008392334,-6.719999313354506,-28.754809893173032
FTNT,84.19999694824219,51.6499938964844,61.342037729803835
FTV,82.58000183105469,-13.080005645751939,-15.839192729144658
F,8.890000343322754,0.8000001907348633,8.998876938578979
GD,175.49000549316406,-21.439971923828097,-12.217203973284539
GE,10.489999771118164,-0.6300010681152326,-6.005730046341828
GILD,67.56999969482422,-4.9700012207030895,-7.35533704772798
GIS,53.16999816894531,-4.949996948242173,-9.30975572448541
GLW,34.700000762939446,-11.099998474121083,-31.98846752181108
GL,85.33999633789062,-10.17999267578125,-11.928747495459374
GM,40.04999923706055,-3.700000762939464,-9.238454016038137
GOOGL,1147.5,397.9000244140625,34.6753833912037
GOOG,1147.3399658203125,393.8199462890625,34.324608051763754
GPC,103.27999877929688,1.8700027465820312,1.8106146094928937
GPN,167.19000244140625,35.77000427246094,21.394822507402598
GPS,26.40999984741211,-7.650003433227543,-28.966313810778605
GRMN,81.7300033569336,9.64999389648439,11.807161996972718
GS,203.6300048828125,-11.720001220703097,-5.755537464848497
GWW,318.8999938964844,23.05996704101551,7.231096733260153
HAL,31.32999992370605,-5.469998359680172,-17.459298988192025
HAS,90.56999969482422,-19.86998748779297,-21.938818101738907
HBAN,13.960000038146973,-1.9899997711181623,-14.255012648139731
HBI,17.129999160766598,-0.3100004196166992,-1.809693139546109
HCA,127.62999725341795,-10.930000305175767,-8.563817707739595
HD,190.0,9.27000427246088,4.8789496170846745
HES,65.76000213623047,-29.199989318847614,-44.40387525893932
HFC,46.41999816894531,-1.4799995422363246,-3.188280053027738
HIG,61.70000076293945,-2.6500015258789062,-4.294978108769568
HII,214.47999572753903,-12.549987792968722,-5.851355857406572
HLT,96.04000091552734,-5.290008544921847,-5.5081304607386565
HOLX,48.25,9.51999664306642,19.730562990811233
HON,167.41000366210938,-24.699996948242188,-14.754194138896995
HPE,16.325000762939453,-1.4700002670288086,-9.004595395584673
HPQ,19.790000915527344,-4.109999656677244,-20.768061983526824
HRB,25.10000038146973,0.14000129699706676,0.557774083144731
HRL,44.15999984741211,-4.119998931884766,-9.329707758425657
HSIC,63.0,9.040000915527358,14.349207802424377
HST,19.90999984741211,-2.3400020599365288,-11.752898432295472
HSY,158.4499969482422,-26.509994506835938,-16.7308267702242
HUM,254.0399932861328,56.11997985839841,22.09100194518932
IBM,140.14999389648438,-26.910003662109375,-19.200859674660613
ICE,77.56999969482422,27.100006103515625,34.93619467594744
IDXX,282.260009765625,-2.869979858398466,-1.0167858566934642
IEX,161.97999572753906,-10.789993286132812,-6.661312242705751
IFF,131.3699951171875,-9.529983520507812,-7.25430758523411
ILMN,344.5899963378906,26.959991455078182,7.823788195128664
INCY,81.80999755859375,-9.389991760253906,-11.477804718828686
INFO,67.52500152587889,2.2900009155273438,3.3913378212212306
INTC,48.22000122070313,5.979999542236321,12.401491893096061
INTU,259.39999389648443,44.51000976562517,17.1588322331986
IPGP,166.49000549316406,-27.57000732421872,-16.559556979142943
IPG,22.53000068664551,-3.790000915527358,-16.822018641898456
IP,47.52999877929688,-9.359996795654304,-19.69281934787537
IQV,141.50999450683594,24.010009765625,16.96700635831425
IRM,36.38999938964844,-5.670003890991197,-15.58121458117995
IR,31.729999542236328,-1.979999542236321,-6.240149923736087
ISRG,533.8200073242189,3.6801147460935226,0.6893924348283901
ITW,152.77000427246094,-4.439987182617216,-2.906321305521878
IT,159.2899932861328,-14.92999267578125,-9.37283778332672
IVZ,17.190000534057614,-0.9499988555908168,-5.526462048146163
JBHT,101.16999816894531,27.08999633789061,26.776709329037068
JCI,43.91999816894531,-4.69000244140625,-10.678512379179535
JKHY,137.5,9.850006103515653,7.16364080255684
JNJ,140.13999938964844,-2.500015258789034,-1.7839412513753015
JNPR,27.36000061035156,-4.040000915527333,-14.766084888166315
JPM,105.72000122070312,2.8299942016601705,2.6768768151564997
J,80.98999786376953,3.75,4.63020138154312
KEYS,88.5999984741211,19.370002746582017,21.862305959564708
KEY,17.219999313354492,-0.6900005340576172,-4.006971902272414
KHC,32.65999984741211,0.014997482299786924,0.04592003175093488
KIM,18.350000381469727,-0.6400003433227575,-3.487740218082204
KLAC,119.70999908447266,42.770019531249986,35.72802594465778
KMB,142.33999633789062,-11.540008544921875,-8.10735481370105
KMI,20.32999992370605,0.27000045776367365,1.3280888282190115
KMX,63.33000183105469,30.369998931884773,47.955152461392245
KO,46.56999969482422,9.320003509521484,20.012891497951433
KR,25.729999542236328,4.530002593994144,17.605917895793393
KSS,52.31999969482422,-14.90000152587891,-28.478596354718444
KSU,124.5,38.1100158691406,30.61045451336594
K,56.61000061035156,6.5200004577637,11.517400437143731
LB,27.3799991607666,-7.3700008392334055,-26.917461888728035
LDOS,86.30999755859375,14.45999908447267,16.753562152120477
LEG,39.04999923706055,-0.9100036621093714,-2.33035513415767
LEN,53.06999969482422,6.8699951171875,12.945157634620285
LHX,193.19000244140625,0.5500030517577841,0.2846954008008762
LH,166.1999969482422,-29.660003662109375,-17.845971243516964
LIN,192.8699951171875,15.559982299804744,8.06760133443801
LKQ,27.209999084472656,8.539999008178707,31.385517440359067
LLY,114.87000274658205,16.139991760253906,14.050658461165705
LMT,302.3500061035156,65.18002319335938,21.557804490681466
LNC,62.84000015258789,-22.74999618530272,-36.20304922033936
LNT,47.04999923706055,9.720001220703125,20.65887646826322
LOW,104.66000366210938,22.610008239746094,21.603293950515802
LRCX,193.7400054931641,72.5599975585938,37.452253278249245
LUV,54.86000061035156,-11.859992980957045,-21.618652659510136
LVS,63.29999923706055,-0.8900032043457102,-1.4060082386614563
LW,73.37000274658203,17.889999389648438,24.38326116933647
LYB,91.94000244140624,-2.229999542236328,-2.425494325669087
LYV,67.48000335693361,-18.790000915527322,-27.845287464107155
L,52.31000137329102,-9.459999084472656,-18.08449404725659
MAA,136.55000305175778,-15.450004577636733,-11.314539899190319
MAR,136.30000305175778,-4.480010986328196,-3.286875191504568
MAS,39.13999938964844,12.46999740600586,31.859983649626383
MA,278.57000732421875,41.83999633789068,15.019562493385887
MCD,197.5399932861328,3.740005493164091,1.8932902805897975
MCHP,94.23999786376952,-8.220001220703182,-8.722412358907059
MCK,125.1999969482422,-4.449981689453097,-3.5542985606403197
MCO,193.8800048828125,58.77999877929696,30.31772090929415
MDLZ,55.709999084472656,-1.7099990844726705,-3.0694652891302536
MDT,93.5,11.440002441406207,12.235296728776692
MET,45.68000030517578,0.9699935913086009,2.1234535569797175
MGM,27.940000534057614,0.3800010681152184,1.360061062461377
MHK,138.49000549316406,2.579994201660142,1.8629461328077512
MKC,158.07000732421875,2.92999267578125,1.853604441082562
MKTX,349.42999267578125,126.0499877929688,36.07303048823412
MLM,268.70999145507807,-8.139999389648494,-3.029287949275719
MMC,99.9499969482422,10.890007019042983,10.895455079085426
MMM,173.27999877929688,-8.779998779296875,-5.066943006203374
MNST,58.9900016784668,19.790000915527337,33.548059590497196
MOS,25.059999465942386,-8.060000419616696,-32.16281161765618
MO,46.36000061035156,1.1899986267089915,2.5668649936196957
MPC,54.97999954223633,1.3899993896484553,2.52819098075954
MRK,80.37000274658203,-0.33998870849609375,-0.4230293603051454
MRO,13.920000076293945,-3.729998111724858,-26.795963299433623
MSCI,237.7700042724609,19.500030517578097,8.201215530632279
MSFT,138.71000671386722,31.090011596679688,22.413676080928006
MSI,166.89999389648438,-0.1999969482421875,-0.11983041075857122
MS,44.209999084472656,-0.9699974060058665,-2.194067916971631
MTB,169.1199951171875,-23.330001831054688,-13.794939986184804
MTD,775.5399780273438,130.6099853515625,16.84116732238367
MU,39.560001373291016,12.31000137329103,31.117292583316598
MXIM,57.4900016784668,-9.85999679565429,-17.15080276184338
MYL,19.18000030517578,-3.1599998474121023,-16.47549424991076
NBL,22.040000915527344,-0.8799991607666033,-3.9927364982396045
NCLH,50.34000015258789,4.339999198913572,8.621373034879621
NDAQ,89.62999725341797,19.35000610351564,21.588761236716138
NEE,236.1699981689453,-7.510009765625028,-3.179916934348582
NEM,34.47999954223633,10.720001220703125,31.09049119206525
NFLX,370.8500061035156,9.3800048828125,2.5293257997666725
NI,28.489999771118164,-3.010002136230476,-10.565118148164663
NKE,85.01000213623047,1.2000122070312216,1.411612959505841
NLOK,22.299999237060547,-2.2599983215332102,-10.13452196795281
NLSN,26.85000038146973,-7.69999885559082,-28.677835181354038
NOC,283.2699890136719,37.45001220703125,13.220607074342686
NOV,27.76000022888184,-6.329999923706058,-22.802593197100375
NOW,271.22000122070307,76.2799987792969,28.124768983104854
NRG,36.15999984741211,-2.0500030517578196,-5.669256251129475
NSC,200.33999633789062,-30.919998168945256,-15.433761971721324
NTAP,57.0099983215332,3.4199981689453125,5.998944517866347
NTRS,95.37000274658205,-16.479980468750014,-17.280046129956347
NUE,55.83000183105469,-5.220001220703118,-9.349813808889332
NVDA,163.39999389648438,120.23999023437497,73.58628808183938
NVR,3576.280029296875,190.22021484375,5.318940722915057
NWL,15.239999771118164,-3.780000686645506,-24.80315448435316
NWSA,13.449999809265135,0.11000156402587713,0.817855506214221
NWS,13.329999923706055,0.29999828338623225,2.2505497757184205
ODFL,101.76000213623048,54.86666870117193,53.917715752127805
OKE,68.83999633789061,0.4100036621093537,0.5955893142366151
OMC,77.47000122070312,1.3799972534179688,1.78133113679257
ORCL,57.1500015258789,-4.449996948242195,-7.786521136359251
ORLY,389.80999755859375,61.79998779296869,15.853874497838994
OXY,67.20999908447266,-12.329996109008814,-18.345478763527286
O,72.48999786376953,-1.0400009155273224,-1.434681950855891
PAYC,222.177001953125,127.260009765625,57.278660098435566
PAYX,84.48999786376953,-2.2699966430664062,-2.6867045809688817
PBCT,17.309999465942386,-2.4300012588500994,-14.038135955065473
PCAR,70.13999938964844,9.390007019042969,13.3875208165867
PEAK,31.739999771118164,-1.340000152587887,-4.2218026535942865
PEG,60.58000183105469,-8.959999084472663,-14.790357896423112
PEP,133.75,-7.310012817382784,-5.465430143837596
PFE,42.36999893188477,0.6599960327148224,1.5576965998414374
PFG,52.65999984741211,-7.02000427246093,-13.33080951918369
PGR,73.5199966430664,-2.2799911499023438,-3.1011850571369246
PG,125.16999816894531,-19.830001831054673,-15.842455956809703
PHM,28.04999923706055,15.070001602172848,53.72549736921876
PH,172.7100067138672,8.170013427734375,4.73048063814266
PKG,99.33000183105469,1.5100097656249858,1.5201950445881236
PKI,94.6999969482422,10.130004882812514,10.69694319879336
PLD,82.5999984741211,9.48999786376956,11.489101742226804
PM,81.94000244140625,-10.650001525878906,-12.9973165835509
PNC,128.55000305175778,30.069999694824247,23.391675597796162
PNR,38.27000045776367,5.930000305175781,15.495166538397015
PNW,97.20999908447266,-2.589996337890639,-2.664331202842629
PPG,116.83999633789062,15.199996948242216,13.00924120562723
PPL,31.489999771118164,4.860000610351573,15.433472993572531
PRGO,51.02000045776367,-14.60000228881836,-28.616233159199606
PRU,98.97000122070312,-20.680007934570312,-20.895228533395578
PSA,214.75999450683597,-12.580001831054659,-5.85770262284777
PSX,98.86000061035156,12.20999145507811,12.350790390142494
PVH,127.93000030517578,-8.839992523193366,-6.910023061131596
PWR,39.599998474121094,-3.86999893188478,-9.772724952032142
PXD,147.33999633789062,-26.7899932861328,-18.18243107913215
PYPL,101.33999633789062,49.88999938964848,49.230314971893094
QCOM,76.83999633789062,8.099990844726548,10.541373283137908
QRVO,69.15000152587889,53.95999908447264,78.03325798088161
RCL,122.05999755859376,11.349994659423878,9.298701365265405
REGN,311.1099853515625,251.239990234375,80.75600336339805
REG,68.05000305175781,-9.470001220703132,-13.916239229997377
RE,229.8999938964844,-0.8099975585936647,-0.3523260461496041
RF,15.649999618530273,-0.15999794006347656,-1.0223510796385715
RHI,67.41000366210939,3.1000022888183807,4.598727370431618
RJF,85.54000091552734,-20.770004272460923,-24.28104284564103
RL,99.73999786376952,-3.059997558593764,-3.067974357462169
RMD,105.18000030517578,26.170005798339844,24.881161553915728
ROK,167.0500030517578,44.21000671386719,26.465133736136124
ROL,38.099998474121094,0.8699951171875,2.2834518425989763
ROP,369.42999267578125,38.19000244140631,10.337547897721064
ROST,97.5999984741211,3.8900070190429403,3.985662991659151
RSG,89.0,7.69000244140625,8.640452181355338
RTX,84.21019744873047,-2.6681900024414062,-3.168488001783721
SBAC,241.8500061035156,-0.0099945068359375,-0.0041325228793501435
SBUX,86.52999877929688,0.37000274658203125,0.427600545246463
SCHW,46.18999862670898,-18.18999862670899,-39.38081655666207
SEE,44.47999954223633,-10.010002136230483,-22.504501437158083
SHW,477.3699951171875,119.79000854492176,25.09374484575953
SIVB,247.6100006103516,-48.87001037597665,-19.73668682828378
SJM,108.4499969482422,-21.30001068115233,-19.640397676836972
SLB,46.2400016784668,-13.459999084472642,-29.108993503217672
SLG,92.08000183105469,-10.610008239746108,-11.52259777232954
SNA,174.0,-20.149993896484403,-11.580456262347358
SNPS,124.12999725341795,31.650001525878878,25.497464131303992
SO,64.26000213623047,0.20000076293944602,0.3112367822762388
SPGI,256.57998657226557,71.3800048828125,27.819786662397526
SPG,183.47999572753903,-21.1199951171875,-11.510788973720006
SRE,140.85000610351562,-9.030014038085952,-6.411085301231352
STE,146.80999755859375,0.05999755859377842,0.04086748831245817
STT,70.36000061035156,2.7099952697753835,3.8516134824715755
STX,47.61999893188477,3.879997253417976,8.147831458307863
STZ,201.92999267578125,-23.309982299804688,-11.543595872472094
SWKS,81.7699966430664,42.51000213623047,51.987286145785916
SWK,145.52000427246094,28.72000122070314,19.736119005968362
SYF,35.2599983215332,1.1500005722045898,3.2614878813034065
SYK,197.17999267578125,17.260009765624943,8.753428545869358
SYY,72.37999725341797,9.950004577636719,13.746898252565012
TAP,62.52999877929688,-8.869998931884773,-14.185189677025148
TDG,474.25,128.27999877929705,27.049024518565535
TDY,253.2899932861328,146.7899932861328,57.953333008426156
TEL,91.87000274658205,-2.3400115966796733,-2.547089938741437
TFC,50.47000122070313,-5.740001678466804,-11.373095977085526
TFX,300.1199951171875,50.429931640625,16.80325618455834
TGT,83.76000213623047,21.790000915527344,26.014804632033382
TIF,94.51000213623048,28.639999389648438,30.303670238379215
TJX,53.11000061035156,3.9300003051757884,7.399736885730331
TMO,284.7699890136719,6.55999755859375,2.3036126739741536
TMUS,73.86000061035156,2.019989013671889,2.7348889750601835
TPR,31.79999923706055,-9.179998397827156,-28.867920182616057
TROW,105.88999938964844,9.819999694824219,9.273774437082677
TRV,148.1199951171875,-8.050018310546875,-5.434795149822936
TSCO,95.68000030517578,33.13999176025392,34.6362789031693
TSN,88.94000244140625,-19.590000152587876,-22.02608456807024
TTWO,96.66999816894531,30.1699981689453,31.209267342923404
TT,134.91000366210938,-28.22999572753902,-20.92505741697467
TWTR,33.299999237060554,9.440000534057614,28.348350601616705
TXN,116.66000366210938,-1.1800003051757955,-1.0114866004920708
TXT,54.84000015258789,-15.280000686645508,-27.862874989296383
TYL,219.80999755859372,113.68000793457028,51.71739647750423
T,30.76000022888184,5.030004501342756,16.352420233794003
UAA,21.989999771118164,-6.729999542236328,-30.604818609755334
UAL,85.66999816894531,-14.849998474121094,-17.33395446657556
UA,19.940000534057614,-6.4199991226196325,-32.196584506877244
UDR,45.88000106811523,-2.099998474121108,-4.577154370601188
UHS,126.5500030517578,9.510002136230455,7.5148177849833395
ULTA,358.42999267578125,3.2300262451172443,0.9011595879586374
UNH,251.17999267578125,-1.7799987792968182,-0.7086546823792648
UNM,38.0,-10.939996719360353,-28.789465050948298
UNP,171.02000427246094,-0.5600128173828125,-0.3274545687009964
UPS,105.12000274658205,1.1599960327148438,1.1034969581491576
URI,137.14999389648438,8.299995422363267,6.051765068708489
USB,52.0,-0.9499969482421875,-1.8269172081580527
VAR,137.97999572753906,-2.4300155639648295,-1.7611361350983352
VFC,89.19000244140625,-28.889999389648438,-32.39152214243725
VIAC,17.520000457763672,4.319999694824219,24.657531860450888
VLO,87.23999786376953,4.7700042724609375,5.4676804095176434
VMC,143.35000610351562,-26.550003051757784,-18.521103537718407
VNO,68.19000244140625,-6.629993438720689,-9.722823289847593
VRSK,151.16000366210938,16.719985961914062,11.06111772747012
VRSN,194.8999938964844,15.749984741210966,8.08105963798856
VRTX,189.3500061035156,29.42999267578128,15.542641524760354
VTR,65.33999633789061,3.3499946594237997,5.12701996813725
VZ,59.36000061035156,-8.790000915527337,-14.807952872551827
V,180.4199981689453,26.61999511718753,14.754459254711088
WAB,74.7699966430664,-13.88000106811522,-18.563597286723088
WAT,215.33999633789062,-26.830001831054688,-12.459367645272758
WBA,53.11999893188477,2.5999984741210938,4.894575539158133
WDC,48.68999862670898,-5.560001373291001,-11.41918572624698
WEC,78.55000305175781,-9.620002746582017,-12.246979468916441
WELL,77.7699966430664,-1.1599998474121094,-1.4915775973812253
